username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
wg12307;2017-11-03 13:40;1;2;"Schmidt in Hochform - herrlich. Ich hol mir darauf jetzt gleich einen Negerkuß - legger";;;;"926443986331594752";https://twitter.com/wg12307/status/926443986331594752
wg12307;2017-11-03 13:32;0;0;"Tja, solche gehirngewaschenen Gestalten gibt es leider noch zu Viele, aber es besteht Hoffnung, immer mehr wachen auf";;;;"926441910251720704";https://twitter.com/wg12307/status/926441910251720704
wg12307;2017-11-03 13:26;0;1;"Immer wenn ein Politclown so etwas rausläßt, oder „die Renten sind sicher“, Spareinlagen sicher, etc, ist höchste Alarmstufe angebracht.";;;;"926440568355467265";https://twitter.com/wg12307/status/926440568355467265
wg12307;2017-11-03 13:24;0;1;"Für die Statistik sind das ganz sicher voll integrierte Illegale mit Arbeit und Steuerzahler - jede Wette, so wird es verkauft";;;;"926439956201066498";https://twitter.com/wg12307/status/926439956201066498
wg12307;2017-11-03 13:21;0;0;"Die Abgewählte wird weitermachen bis D komplett zerstört ist - wenn sie nicht aufgehalten wird. https:// twitter.com/kalleskoppel/s tatus/926357912645140481 …";;;;"926439214799048704";https://twitter.com/wg12307/status/926439214799048704
wg12307;2017-11-03 13:19;3;3;"Wenn das Pack nicht bald unter Kontrolle gebracht wird, gibt das ne Katastrophe-politisch gewollt? http://www. freiewelt.net/nachricht/juge ndliche-migranten-bewerfen-autos-und-busse-mit-boellern-10072585/ …";;;;"926438659599093760";https://twitter.com/wg12307/status/926438659599093760
wg12307;2017-11-03 08:07;0;1;"Das ist zwar sicher richtig, sehen die Sparer aber genauso sicher anders. Die glauben ja immer noch, daß Geld auf der Bank gehört ihnen";;;;"926360233781420032";https://twitter.com/wg12307/status/926360233781420032
wg12307;2017-11-03 07:28;0;2;"Macron ist Rothschildzögling, der will an das deutsche Spargeld und die Abgewählte wird den Weg ebnen, wetten?";;;;"926350316727087104";https://twitter.com/wg12307/status/926350316727087104
wg12307;2017-11-03 07:14;0;0;"DAS war noch Geld";;;;"926346754001375232";https://twitter.com/wg12307/status/926346754001375232
wg12307;2017-11-03 07:03;0;2;"schon mit der ersten Illegalenwelle sind 300T "verschwunden". Das bedeutet, daß sich eine Armee von Illegalen hier aufhält - ungutes Gefühl.";;;;"926344153742675968";https://twitter.com/wg12307/status/926344153742675968
